Date,Month,Day Hour,Dry Bulb Temp (celsius),Dew Point Temp (celsius),WSpd (m/s),Max Theoretical COP,Weekday/Weekend,Demand (kW)
13/12/2016,12,18,27.4,8.4,3.1,29.23809524,WEEKDAY,304763.16
13/12/2016,12,19,27.5,7.8,4.1,28.88235294,WEEKDAY,295400.308
13/12/2016,12,20,30.2,6.8,5.1,21.67857143,WEEKDAY,289421.676
13/12/2016,12,21,25.7,8.3,7.7,36.91044776,WEEKDAY,266097.396
13/12/2016,12,22,21.2,9.7,10.3,114.4545455,WEEKDAY,230624.248
13/12/2016,12,23,20,10,5.7,253,WEEKDAY,213278.892
14/12/2016,12,0,18.9,11.4,7.2,2540,WEEKDAY,176981.998
14/12/2016,12,1,17.9,12.7,8.7,230.9090909,WEEKDAY,149763.234
14/12/2016,12,2,17.6,13,6.2,181.4285714,WEEKDAY,137733.812
14/12/2016,12,3,16.5,11.4,7,101.6,WEEKDAY,133090.848
14/12/2016,12,4,15.4,9.7,7.7,70.55555556,WEEKDAY,134352.836
14/12/2016,12,5,15.2,8.2,8.7,66.84210526,WEEKDAY,155635.374
14/12/2016,12,6,15.8,6.7,7.7,79.375,WEEKDAY,206532.964
14/12/2016,12,7,16.7,6.5,6.7,110.4347826,WEEKDAY,230526.44
14/12/2016,12,8,18.2,6.7,6.2,317.5,WEEKDAY,242385.598
14/12/2016,12,9,17.8,8.2,7.2,211.6666667,WEEKDAY,254936.228
14/12/2016,12,10,17.2,9.3,8.2,141.1111111,WEEKDAY,256110.364
14/12/2016,12,11,19.2,8.7,6.7,1269,WEEKDAY,254677.348
14/12/2016,12,12,18.4,8.1,7.4,423.3333333,WEEKDAY,248911.448
14/12/2016,12,13,17.4,6.8,8.2,158.75,WEEKDAY,250363.418
14/12/2016,12,14,17,6.4,8.7,127,WEEKDAY,247781.006
14/12/2016,12,15,16.2,4.6,9,90.71428571,WEEKDAY,239959.106
14/12/2016,12,16,15.6,3.9,9.3,74.70588235,WEEKDAY,236923.9
14/12/2016,12,17,15.2,4.9,9.3,66.84210526,WEEKDAY,229434.164
14/12/2016,12,18,14.8,5.4,7.8,60.47619048,WEEKDAY,222669.136
14/12/2016,12,19,14,5,6.2,50.8,WEEKDAY,220326.28
14/12/2016,12,20,13.7,5.7,6.2,47.9245283,WEEKDAY,221847.478
14/12/2016,12,21,13.4,4.9,5.4,45.35714286,WEEKDAY,202293.314
14/12/2016,12,22,13,4.1,4.6,42.33333333,WEEKDAY,179022.264
14/12/2016,12,23,12.7,3.9,3.6,40.31746032,WEEKDAY,183113.674
15/12/2016,12,0,12.6,4.7,3.4,39.6875,WEEKDAY,153618.494
15/12/2016,12,1,12.4,5.5,3.1,38.48484848,WEEKDAY,128501.302
15/12/2016,12,2,12.2,5.8,3.6,37.35294118,WEEKDAY,119659.076
15/12/2016,12,3,11.4,5.7,3.6,33.42105263,WEEKDAY,116233.044
15/12/2016,12,4,10.7,5.5,3.6,30.60240964,WEEKDAY,120609.562
15/12/2016,12,5,12.4,4.8,5.7,38.48484848,WEEKDAY,146240.9
15/12/2016,12,6,14.3,4.6,6,54.04255319,WEEKDAY,202301.126
15/12/2016,12,7,16.2,4.5,6.2,90.71428571,WEEKDAY,223490.466
15/12/2016,12,8,15.2,4.2,6.7,66.84210526,WEEKDAY,232968.2
15/12/2016,12,9,17,4.6,7.2,127,WEEKDAY,238808.888
15/12/2016,12,10,18.5,5.3,7.7,508,WEEKDAY,239536.694
15/12/2016,12,11,18.7,5.9,8.2,846.6666667,WEEKDAY,239043.002
15/12/2016,12,12,19,6.8,8.8,#DIV/0!,WEEKDAY,236745.478
15/12/2016,12,13,19.2,7.5,9.3,1269,WEEKDAY,235803.572
15/12/2016,12,14,18.7,7.1,8.2,846.6666667,WEEKDAY,233077.962
15/12/2016,12,15,18,7.3,8.2,254,WEEKDAY,235165.656
15/12/2016,12,16,17.1,7.4,8.2,133.6842105,WEEKDAY,232282.646
15/12/2016,12,17,16.5,7.1,8.7,101.6,WEEKDAY,225465.348
15/12/2016,12,18,15.4,7.3,7.7,70.55555556,WEEKDAY,219528.382
15/12/2016,12,19,14.2,7.6,6.7,52.91666667,WEEKDAY,214916.602
15/12/2016,12,20,13.5,6.7,5.7,46.18181818,WEEKDAY,219488.842
15/12/2016,12,21,13.1,6.8,4.9,43.05084746,WEEKDAY,202033.488
15/12/2016,12,22,12.6,7,4.1,39.6875,WEEKDAY,180297.864
15/12/2016,12,23,11.7,6.9,3.1,34.79452055,WEEKDAY,184825.596
16/12/2016,12,0,10.9,6.9,2.6,31.35802469,WEEKDAY,155418.566
16/12/2016,12,1,10.1,6.9,2.1,28.53932584,WEEKDAY,128701.982
16/12/2016,12,2,9.6,7.1,3.1,27.0212766,WEEKDAY,119336.618
16/12/2016,12,3,9.6,7.3,2.9,27.0212766,WEEKDAY,116097.912
16/12/2016,12,4,9.7,7.6,2.6,27.31182796,WEEKDAY,120824.316
16/12/2016,12,5,11.2,8.3,2.1,32.56410256,WEEKDAY,145764.648
16/12/2016,12,6,13.1,8.4,1.8,43.05084746,WEEKDAY,201343.668
16/12/2016,12,7,15.7,8.9,1.5,76.96969697,WEEKDAY,223943.892
16/12/2016,12,8,18.5,9.7,1.5,508,WEEKDAY,235297.808
16/12/2016,12,9,21.4,11.5,4.1,104.8333333,WEEKDAY,242488.306
16/12/2016,12,10,23.4,13.2,6.7,56.72727273,WEEKDAY,246497.386
16/12/2016,12,11,24.1,14.1,6.7,48.80392157,WEEKDAY,254471.086
16/12/2016,12,12,24,14.2,6.2,49.8,WEEKDAY,253251.732
16/12/2016,12,13,23.5,13.8,5.7,55.44444444,WEEKDAY,263246.328
16/12/2016,12,14,23.5,10.1,5.1,55.44444444,WEEKDAY,257223.918
16/12/2016,12,15,23.1,11.2,4.3,60.95121951,WEEKDAY,251924.778
16/12/2016,12,16,22.9,12.7,3.6,64.12820513,WEEKDAY,243405.252
16/12/2016,12,17,23.2,14.2,4.6,59.47619048,WEEKDAY,230895.434
16/12/2016,12,18,22.4,14.2,4.3,73.70588235,WEEKDAY,221348.386
16/12/2016,12,19,21,14.3,4.1,126,WEEKDAY,211940.708
16/12/2016,12,20,19.7,14.3,2.6,361.8571429,WEEKDAY,213256.572
16/12/2016,12,21,17.4,13.4,3.3,158.75,WEEKDAY,198761.45
16/12/2016,12,22,15.2,12.5,4.1,66.84210526,WEEKDAY,184397.574
16/12/2016,12,23,14.5,12.6,2.6,56.44444444,WEEKDAY,191506.786
17/12/2016,12,0,14.4,12.6,2.9,55.2173913,WEEKEND,159130.388
17/12/2016,12,1,14.4,12.5,3.1,55.2173913,WEEKEND,133038.172
17/12/2016,12,2,14.5,12.1,2.6,56.44444444,WEEKEND,122633.804
17/12/2016,12,3,15.1,12.2,2.6,65.12820513,WEEKEND,117934.964
17/12/2016,12,4,15.6,12.3,2.6,74.70588235,WEEKEND,117489.026
17/12/2016,12,5,15.1,7.8,7.7,65.12820513,WEEKEND,123307.294
17/12/2016,12,6,15.8,7.3,7.9,79.375,WEEKEND,141535.89
17/12/2016,12,7,17.2,8.1,8.2,141.1111111,WEEKEND,160490.352
17/12/2016,12,8,19.5,7.8,6.7,507,WEEKEND,183617.878
17/12/2016,12,9,21.1,9,9,119.952381,WEEKEND,195191.878
17/12/2016,12,10,22.1,8.9,11.3,80.93548387,WEEKEND,202887.49
17/12/2016,12,11,18.5,8.9,9.3,508,WEEKEND,202095.004
17/12/2016,12,12,19.8,4.8,10.3,316.5,WEEKEND,197137.314
17/12/2016,12,13,20.7,1.5,11.3,148.4117647,WEEKEND,190848.044
17/12/2016,12,14,20.6,0.4,11.3,157.75,WEEKEND,186220.358
17/12/2016,12,15,19.1,1.4,10.8,2539,WEEKEND,185459.664
17/12/2016,12,16,17.7,2.4,10.3,195.3846154,WEEKEND,188611.718
17/12/2016,12,17,16.7,0.7,10.8,110.4347826,WEEKEND,193563.828
17/12/2016,12,18,15.3,0,9,68.64864865,WEEKEND,193697.734
17/12/2016,12,19,13.7,-0.7,7.2,47.9245283,WEEKEND,191334.582
17/12/2016,12,20,12.7,1.9,6.2,40.31746032,WEEKEND,196494.474
17/12/2016,12,21,11.9,2.5,5.7,35.77464789,WEEKEND,186935.886
17/12/2016,12,22,11,3,5.1,31.75,WEEKEND,176677.712
17/12/2016,12,23,10.2,2.9,5.1,28.86363636,WEEKEND,189562.216
18/12/2016,12,0,9.9,3.4,5.1,27.91208791,WEEKEND,164160.738
18/12/2016,12,1,9.6,3.9,5.1,27.0212766,WEEKEND,134952.594
18/12/2016,12,2,9.2,4.4,4.6,25.91836735,WEEKEND,122198.598
18/12/2016,12,3,8.7,4.3,4.3,24.66019417,WEEKEND,116498.218
18/12/2016,12,4,8.2,4.1,4.1,23.51851852,WEEKEND,115560.358
18/12/2016,12,5,9.7,4,4.6,27.31182796,WEEKEND,119270.252
18/12/2016,12,6,11.8,4.1,4.3,35.27777778,WEEKEND,133670.396
18/12/2016,12,7,14.1,4,4.1,51.83673469,WEEKEND,150520.14
18/12/2016,12,8,14.7,3.5,6.2,59.06976744,WEEKEND,171123.12
18/12/2016,12,9,16.5,3.3,6.5,101.6,WEEKEND,188326.788
18/12/2016,12,10,17.6,3.4,6.7,181.4285714,WEEKEND,192076.426
18/12/2016,12,11,17.2,-0.6,6.2,141.1111111,WEEKEND,184118.174
18/12/2016,12,12,17.5,2.1,6.7,169.3333333,WEEKEND,177430.068
18/12/2016,12,13,17.7,4.6,7.2,195.3846154,WEEKEND,173932.18
18/12/2016,12,14,17.7,4.2,7.2,195.3846154,WEEKEND,171385.168
18/12/2016,12,15,17.4,4.3,7.5,158.75,WEEKEND,171602.054
18/12/2016,12,16,16.9,4.2,7.7,120.952381,WEEKEND,179336.362
18/12/2016,12,17,16.9,2.8,7.7,120.952381,WEEKEND,190491.182
18/12/2016,12,18,15.5,3.4,5.9,72.57142857,WEEKEND,197421.64
18/12/2016,12,19,13.9,4.1,4.1,49.80392157,WEEKEND,200074.584
18/12/2016,12,20,12.9,2.9,4.1,41.63934426,WEEKEND,209015.92
18/12/2016,12,21,12.1,3.6,3.6,36.8115942,WEEKEND,193778.212
18/12/2016,12,22,11.2,4.3,3.1,32.56410256,WEEKEND,173366.8
18/12/2016,12,23,10.2,4.5,1.5,28.86363636,WEEKEND,180240.664
19/12/2016,12,0,9.2,4.3,2,25.91836735,WEEKDAY,155683.048
19/12/2016,12,1,8.2,4,2.6,23.51851852,WEEKDAY,129232.846
19/12/2016,12,2,7.2,3.8,3.1,21.52542373,WEEKDAY,118009.888
19/12/2016,12,3,7.1,3.8,3.1,21.34453782,WEEKDAY,114653.148
19/12/2016,12,4,6.9,3.9,3.1,20.99173554,WEEKDAY,118765.07
19/12/2016,12,5,10,5.3,2.1,28.22222222,WEEKDAY,144035.792
19/12/2016,12,6,15.2,5.8,5.4,66.84210526,WEEKDAY,199193.788
19/12/2016,12,7,19.6,5.9,8.7,422.3333333,WEEKDAY,220869.032
19/12/2016,12,8,21.1,7.6,9.8,119.952381,WEEKDAY,230154.834
19/12/2016,12,9,23.1,5.9,9.6,60.95121951,WEEKDAY,237881.288
19/12/2016,12,10,24.6,4.3,9.3,44.35714286,WEEKDAY,241422.288
19/12/2016,12,11,26.7,4.4,8.7,31.98701299,WEEKDAY,242689.22
19/12/2016,12,12,27.6,3.5,8.7,28.53488372,WEEKDAY,245481.466
19/12/2016,12,13,28.6,1.9,8.7,25.45833333,WEEKDAY,249560.816
19/12/2016,12,14,29.6,1.1,8.2,22.96226415,WEEKDAY,256706.302
19/12/2016,12,15,29.7,-1.3,7.2,22.73831776,WEEKDAY,260161.364
19/12/2016,12,16,28.7,-2.5,6.2,25.18556701,WEEKDAY,263422.468
19/12/2016,12,17,28.2,-1.8,4.1,26.60869565,WEEKDAY,255818.742
19/12/2016,12,18,26.3,0.2,4.3,33.79452055,WEEKDAY,245771.232
19/12/2016,12,19,25.2,1.9,4.6,39.96774194,WEEKDAY,234521.534
19/12/2016,12,20,24,2.7,4.6,49.8,WEEKDAY,233271.124
19/12/2016,12,21,23.4,2.2,5.4,56.72727273,WEEKDAY,211755.722
19/12/2016,12,22,22.7,1.7,6.2,67.64864865,WEEKDAY,186210.644
19/12/2016,12,23,22.5,0.9,6.2,71.57142857,WEEKDAY,189106.22
20/12/2016,12,0,22.6,1.3,5.4,69.55555556,WEEKDAY,158851.684
20/12/2016,12,1,22.7,1.6,4.6,67.64864865,WEEKDAY,133944.592
20/12/2016,12,2,22.1,1.6,3.6,80.93548387,WEEKDAY,124426.01
20/12/2016,12,3,19.1,8.3,4.7,2539,WEEKDAY,121095.154
20/12/2016,12,4,16.1,15,5.7,87.5862069,WEEKDAY,123559.05
20/12/2016,12,5,15.4,14.7,5.1,70.55555556,WEEKDAY,146289.684
20/12/2016,12,6,13.9,13.9,5.9,49.80392157,WEEKDAY,197404.64
20/12/2016,12,7,14.1,13.5,6.7,51.83673469,WEEKDAY,228844.956
20/12/2016,12,8,15.2,12.7,4.6,66.84210526,WEEKDAY,244356.34
20/12/2016,12,9,17.9,9.6,5.2,230.9090909,WEEKDAY,250395.846
20/12/2016,12,10,20.2,7.6,5.7,210.6666667,WEEKDAY,247396.284
20/12/2016,12,11,19.7,5.4,4.6,361.8571429,WEEKDAY,244674.362
20/12/2016,12,12,20.9,6.4,5.7,132.6842105,WEEKDAY,244329.852
20/12/2016,12,13,21.6,7.3,6.7,96.69230769,WEEKDAY,241340.124
20/12/2016,12,14,21.1,8,5.1,119.952381,WEEKDAY,240130.986
20/12/2016,12,15,21.1,7.1,4.6,119.952381,WEEKDAY,239328.242
20/12/2016,12,16,21,6.4,4.1,126,WEEKDAY,239618.414
20/12/2016,12,17,20.1,6.7,4.1,229.9090909,WEEKDAY,235563.318
20/12/2016,12,18,18.9,7.7,4.3,2540,WEEKDAY,228593.646
20/12/2016,12,19,17.1,9.4,4.6,133.6842105,WEEKDAY,217304.162
20/12/2016,12,20,15.6,9,3.6,74.70588235,WEEKDAY,219080.938
20/12/2016,12,21,15.8,8.6,5.4,79.375,WEEKDAY,202208.722
20/12/2016,12,22,16,8.2,7.2,84.66666667,WEEKDAY,180002.948
20/12/2016,12,23,14.5,7.5,7.7,56.44444444,WEEKDAY,183316.234
21/12/2016,12,0,13.4,7.5,5.7,45.35714286,WEEKDAY,153045.888
21/12/2016,12,1,12.2,7.5,3.6,37.35294118,WEEKDAY,128057.19
21/12/2016,12,2,12.1,7.5,3.6,36.8115942,WEEKDAY,118469.398
21/12/2016,12,3,11.9,7.5,3.6,35.77464789,WEEKDAY,115422.57
21/12/2016,12,4,11.7,7.6,3.6,34.79452055,WEEKDAY,119312.202
21/12/2016,12,5,13,7.6,4.1,42.33333333,WEEKDAY,140749.656
21/12/2016,12,6,15,7.9,5.2,63.5,WEEKDAY,190405.468
21/12/2016,12,7,16.7,8.1,6.2,110.4347826,WEEKDAY,217255.042
21/12/2016,12,8,18.5,8.1,6.7,508,WEEKDAY,232807.41
21/12/2016,12,9,18.7,8.1,6.2,846.6666667,WEEKDAY,240513.054
21/12/2016,12,10,18.7,8.4,5.7,846.6666667,WEEKDAY,246405.024
21/12/2016,12,11,19.7,10.3,5.7,361.8571429,WEEKDAY,243291.062
21/12/2016,12,12,19.9,10.2,6.2,281.2222222,WEEKDAY,239372.762
21/12/2016,12,13,20,9.8,6.7,253,WEEKDAY,237385.232
21/12/2016,12,14,19.4,9.2,7.7,634,WEEKDAY,233120.778
21/12/2016,12,15,18.9,9.1,7.9,2540,WEEKDAY,231556.982
21/12/2016,12,16,17.9,8.9,8.2,230.9090909,WEEKDAY,230292.024
21/12/2016,12,17,17.1,8.7,7.7,133.6842105,WEEKDAY,226051.352
21/12/2016,12,18,15.9,8.6,7,81.93548387,WEEKDAY,219425.312
21/12/2016,12,19,15.2,8.8,6.2,66.84210526,WEEKDAY,211106.644
21/12/2016,12,20,14.7,8.8,5.7,59.06976744,WEEKDAY,215163.776
21/12/2016,12,21,14.8,9.2,6.2,60.47619048,WEEKDAY,199535.994
21/12/2016,12,22,14.9,9.6,6.7,61.95121951,WEEKDAY,178182.806
21/12/2016,12,23,14.7,9.6,5.7,59.06976744,WEEKDAY,182327.046
22/12/2016,12,0,14.6,9.4,4.4,57.72727273,WEEKDAY,154031.372
22/12/2016,12,1,14.5,9.2,3.1,56.44444444,WEEKDAY,128238.718
22/12/2016,12,2,14.4,8.7,3.1,55.2173913,WEEKDAY,118201.01
22/12/2016,12,3,14.3,8.5,3.4,54.04255319,WEEKDAY,114878.286
22/12/2016,12,4,14.2,8.3,3.6,52.91666667,WEEKDAY,118330.178
22/12/2016,12,5,14.5,8.4,4.1,56.44444444,WEEKDAY,139033.262
22/12/2016,12,6,14.8,8.4,4.1,60.47619048,WEEKDAY,186887.34
22/12/2016,12,7,15.7,8.6,4.1,76.96969697,WEEKDAY,213423.968
22/12/2016,12,8,18.4,9.4,3.6,423.3333333,WEEKDAY,230609.616
22/12/2016,12,9,19.2,9.9,4.3,1269,WEEKDAY,236051.266
22/12/2016,12,10,19.7,10.4,5.1,361.8571429,WEEKDAY,237036.696
22/12/2016,12,11,20.5,11.1,6.2,168.3333333,WEEKDAY,236362.674
22/12/2016,12,12,20.7,11.2,6.5,148.4117647,WEEKDAY,233319.512
22/12/2016,12,13,20.6,11.2,6.7,157.75,WEEKDAY,232245.614
22/12/2016,12,14,20.1,11,7.7,229.9090909,WEEKDAY,229776.65
22/12/2016,12,15,19.9,11.2,7.7,281.2222222,WEEKDAY,229203.622
22/12/2016,12,16,19.4,11.3,7.7,634,WEEKDAY,230324.874
22/12/2016,12,17,18.9,10.9,6.7,2540,WEEKDAY,227403
22/12/2016,12,18,17.6,11,5.9,181.4285714,WEEKDAY,218828.088
22/12/2016,12,19,16.2,11.3,5.1,90.71428571,WEEKDAY,210009.696
22/12/2016,12,20,15.7,11.7,4.1,76.96969697,WEEKDAY,211601.904
22/12/2016,12,21,14.9,11.6,3.6,61.95121951,WEEKDAY,197992.49
22/12/2016,12,22,14.1,11.5,3.1,51.83673469,WEEKDAY,178467.598
22/12/2016,12,23,14,12.3,3.6,50.8,WEEKDAY,184071.804
23/12/2016,12,0,13.5,11.9,3.6,46.18181818,WEEKDAY,155231.672
23/12/2016,12,1,13,11.6,3.6,42.33333333,WEEKDAY,129225.186
23/12/2016,12,2,12.7,11.8,3.6,40.31746032,WEEKDAY,119196.37
23/12/2016,12,3,13.1,12.2,3.1,43.05084746,WEEKDAY,115514.47
23/12/2016,12,4,13.5,12.6,2.6,46.18181818,WEEKDAY,118542.252
23/12/2016,12,5,14.5,12.6,3.1,56.44444444,WEEKDAY,135442.606
23/12/2016,12,6,15.2,12.3,2.6,66.84210526,WEEKDAY,176315.166
23/12/2016,12,7,17.5,12.1,2.1,169.3333333,WEEKDAY,199965.574
23/12/2016,12,8,21.2,12.8,2.1,114.4545455,WEEKDAY,219669.398
23/12/2016,12,9,26.1,13,3.3,34.77464789,WEEKDAY,232560.278
23/12/2016,12,10,29.7,13.4,4.6,22.73831776,WEEKDAY,242206.08
23/12/2016,12,11,27.2,14.5,6.7,29.97560976,WEEKDAY,246969.236
23/12/2016,12,12,28.3,14.7,6.2,26.31182796,WEEKDAY,246087.478
23/12/2016,12,13,28.7,14.4,5.7,25.18556701,WEEKDAY,248892.6
23/12/2016,12,14,27.1,13.7,6.7,30.35802469,WEEKDAY,255617.536
23/12/2016,12,15,26.5,13,6.7,32.86666667,WEEKDAY,261172.734
23/12/2016,12,16,25.7,12.4,6.7,36.91044776,WEEKDAY,270415.852
23/12/2016,12,17,24.9,12.4,5.7,42.05084746,WEEKDAY,262762.774
23/12/2016,12,18,22.5,12.6,4.4,71.57142857,WEEKDAY,242333.086
23/12/2016,12,19,20.7,12.9,3.1,148.4117647,WEEKDAY,228635.132
23/12/2016,12,20,20.4,12.5,5.1,180.4285714,WEEKDAY,225837.024
23/12/2016,12,21,19.8,12.6,4.1,316.5,WEEKDAY,209509.274
23/12/2016,12,22,19.1,12.7,3.1,2539,WEEKDAY,192114.836
23/12/2016,12,23,18.2,12.3,2.1,317.5,WEEKDAY,197086.368
24/12/2016,12,0,17.9,12.3,1.8,230.9090909,WEEKEND,165067.066
24/12/2016,12,1,17.5,12.3,1.5,169.3333333,WEEKEND,138357.684
24/12/2016,12,2,15.9,11.6,1.5,81.93548387,WEEKEND,127095.318
24/12/2016,12,3,15.3,11.8,1.8,68.64864865,WEEKEND,121675.348
24/12/2016,12,4,14.7,11.9,2.1,59.06976744,WEEKEND,120566.468
24/12/2016,12,5,19,13.5,3.1,#DIV/0!,WEEKEND,124873.77
24/12/2016,12,6,18.1,15.7,2.9,282.2222222,WEEKEND,140097.85
24/12/2016,12,7,19.2,16.5,2.6,1269,WEEKEND,164724.614
24/12/2016,12,8,20.9,17.4,3.1,132.6842105,WEEKEND,189815.564
24/12/2016,12,9,27.2,14.2,6.5,29.97560976,WEEKEND,200411.624
24/12/2016,12,10,32.2,11.3,9.8,18.24242424,WEEKEND,212131.422
24/12/2016,12,11,33.7,10.3,9.3,16.27891156,WEEKEND,239648.09
24/12/2016,12,12,34.1,9.3,9,15.82119205,WEEKEND,257352.184
24/12/2016,12,13,34.4,7.4,8.7,15.49350649,WEEKEND,273250.352
24/12/2016,12,14,35.1,5.4,8.2,14.77639752,WEEKEND,286446.286
24/12/2016,12,15,35.4,2.9,6.4,14.48780488,WEEKEND,301514.36
24/12/2016,12,16,34.1,2.8,4.6,15.82119205,WEEKEND,312436.928
24/12/2016,12,17,34.2,3.8,2.1,15.71052632,WEEKEND,314069.87
24/12/2016,12,18,27.5,10.2,2.6,28.88235294,WEEKEND,298282.97
24/12/2016,12,19,21.1,16,3.1,119.952381,WEEKEND,266978.702
24/12/2016,12,20,20.5,15.8,4.6,168.3333333,WEEKEND,251125.264
24/12/2016,12,21,19.1,15.8,4.1,2539,WEEKEND,232105.168
24/12/2016,12,22,17.6,15.7,3.6,181.4285714,WEEKEND,211037.584
24/12/2016,12,23,16.6,15.2,2.6,105.8333333,WEEKEND,209595.378
25/12/2016,12,0,16.4,15.4,2.6,97.69230769,WEEKEND,174747.114
25/12/2016,12,1,16.1,15.7,2.6,87.5862069,WEEKEND,145586.842
25/12/2016,12,2,15.5,15.2,1.5,72.57142857,WEEKEND,132595.13
25/12/2016,12,3,15.3,15,0.8,68.64864865,WEEKEND,126192.652
25/12/2016,12,4,15.1,14.8,0,65.12820513,WEEKEND,123129.868
25/12/2016,12,5,16.9,16.8,0,120.952381,WEEKEND,125319.102
25/12/2016,12,6,22.4,14.5,3.9,73.70588235,WEEKEND,140452.248
25/12/2016,12,7,27.4,12.5,7.7,29.23809524,WEEKEND,163462.664
25/12/2016,12,8,29.5,12.3,7.7,23.19047619,WEEKEND,200380.494
25/12/2016,12,9,31.8,12,7.7,18.84375,WEEKEND,235627.966
25/12/2016,12,10,33.2,11.7,7.7,16.88732394,WEEKEND,261205.278
25/12/2016,12,11,34.7,11.7,6.7,15.17834395,WEEKEND,267238.788
25/12/2016,12,12,35,11,6.7,14.875,WEEKEND,263768.916
25/12/2016,12,13,35.6,9.8,6.7,14.30120482,WEEKEND,262085.962
25/12/2016,12,14,36.2,8.9,5.7,13.76744186,WEEKEND,267505.432
25/12/2016,12,15,36.7,7.6,6,13.35028249,WEEKEND,278898.236
25/12/2016,12,16,36.1,7.1,6.2,13.85380117,WEEKEND,293755.444
25/12/2016,12,17,35.5,6.6,6.2,14.39393939,WEEKEND,309576.486
25/12/2016,12,18,32.9,7.6,4.7,17.27338129,WEEKEND,318587.926
25/12/2016,12,19,31.1,8.1,3.1,19.99173554,WEEKEND,315430.366
25/12/2016,12,20,29.7,8.7,4.1,22.73831776,WEEKEND,310296.296
25/12/2016,12,21,29.2,8.5,4.9,23.90196078,WEEKEND,292122.072
25/12/2016,12,22,28.7,8.3,5.7,25.18556701,WEEKEND,265074.934
25/12/2016,12,23,28.2,8.9,6.7,26.60869565,WEEKEND,254196.566
26/12/2016,12,0,27.9,9.4,7,27.53932584,WEEKDAY,213961.076
26/12/2016,12,1,27.6,9.8,7.2,28.53488372,WEEKDAY,185184.228
26/12/2016,12,2,27.7,9.9,7.7,28.1954023,WEEKDAY,173649.832
26/12/2016,12,3,27.2,9.7,7.9,29.97560976,WEEKDAY,166636.746
26/12/2016,12,4,26.7,9.5,8.2,31.98701299,WEEKDAY,162815.996
26/12/2016,12,5,26.2,10.4,7.2,34.27777778,WEEKDAY,165472.526
26/12/2016,12,6,27.7,10.9,5.9,28.1954023,WEEKDAY,180010.272
26/12/2016,12,7,28.9,11.4,4.6,24.65656566,WEEKDAY,200817.554
26/12/2016,12,8,26.7,15.1,5.7,31.98701299,WEEKDAY,228266.884
26/12/2016,12,9,25.6,14.6,6.9,37.48484848,WEEKDAY,237545.162
26/12/2016,12,10,24.1,13.8,8.2,48.80392157,WEEKDAY,246846.596
26/12/2016,12,11,22,13.5,6.7,83.66666667,WEEKDAY,244392.046
26/12/2016,12,12,20.8,14.1,5.2,140.1111111,WEEKDAY,213698.52
26/12/2016,12,13,19.9,15,3.6,281.2222222,WEEKDAY,198880.006
26/12/2016,12,14,19,15.8,3.6,#DIV/0!,WEEKDAY,191383.346
26/12/2016,12,15,18.5,17.1,3.6,508,WEEKDAY,187761.884
26/12/2016,12,16,18.7,17.9,3.6,846.6666667,WEEKDAY,189917.62
26/12/2016,12,17,18.7,18.1,3.1,846.6666667,WEEKDAY,191541.392
26/12/2016,12,18,19.3,18.1,3.1,845.6666667,WEEKDAY,190013.452
26/12/2016,12,19,19.1,18.3,3.1,2539,WEEKDAY,184322.684
26/12/2016,12,20,18.5,17.8,3.6,508,WEEKDAY,188820.222
26/12/2016,12,21,18.4,17.9,3.1,423.3333333,WEEKDAY,182439.34
26/12/2016,12,22,18.4,18,2.6,423.3333333,WEEKDAY,174223.596
26/12/2016,12,23,18.5,17.1,2.6,508,WEEKDAY,182386.326
27/12/2016,12,0,18.3,16.8,3.1,362.8571429,WEEKDAY,153213.874
27/12/2016,12,1,18.1,16.5,3.6,282.2222222,WEEKDAY,132390.306
27/12/2016,12,2,17.9,16.5,3.1,230.9090909,WEEKDAY,123559.746
27/12/2016,12,3,17.8,16.8,2.6,211.6666667,WEEKDAY,119593.318
27/12/2016,12,4,17.7,17,2.1,195.3846154,WEEKDAY,118951.828
27/12/2016,12,5,17.7,17.2,0.5,195.3846154,WEEKDAY,123661.962
27/12/2016,12,6,18.9,17.3,1.3,2540,WEEKDAY,136698.63
27/12/2016,12,7,19.9,17.2,2.1,281.2222222,WEEKDAY,149986.434
27/12/2016,12,8,20.7,17.3,2.6,148.4117647,WEEKDAY,170571.35
27/12/2016,12,9,21.3,17.6,2,109.4347826,WEEKDAY,187139.96
27/12/2016,12,10,22.2,18.3,1.5,78.375,WEEKDAY,195605.628
27/12/2016,12,11,23.2,19.5,2.6,59.47619048,WEEKDAY,198385.876
27/12/2016,12,12,24.7,20.4,2.9,43.56140351,WEEKDAY,198640.664
27/12/2016,12,13,26,21.1,3.1,35.28571429,WEEKDAY,199238.664
27/12/2016,12,14,26.7,19.8,2.6,31.98701299,WEEKDAY,202647.126
27/12/2016,12,15,26.3,20.9,2.9,33.79452055,WEEKDAY,208503.096
27/12/2016,12,16,25.2,21.6,3.1,39.96774194,WEEKDAY,216950.51
27/12/2016,12,17,24.2,21.1,4.1,47.84615385,WEEKDAY,219454.834
27/12/2016,12,18,23.3,20.9,4.3,58.06976744,WEEKDAY,218624.882
27/12/2016,12,19,22.9,20.9,4.6,64.12820513,WEEKDAY,213439.84
27/12/2016,12,20,22.5,19.6,2.6,71.57142857,WEEKDAY,213126.274
27/12/2016,12,21,22.6,19.6,2.6,69.55555556,WEEKDAY,201606.066
